test_id,operator,technology,circle,download_speed,upload_speed,signal_strength,latency_ms,test_date,latitude,longitude
TEST_033802,jio,4G,Chennai,31.38,5.5,-99.86,65.09,2026-05-10,32.531742,88.729744
TEST_033803,vi,5G,Delhi,74.03,19.71,-76.99,43.16,2026-04-15,26.165914,94.499244
TEST_033804,jio,4G,Chennai,12.41,10.37,-86.66,40.61,2026-03-24,31.172931,77.164591
TEST_033805,vi,5G,Ahmedabad,21.37,14.2,-79.81,36.39,2026-03-29,35.621468,80.415406
TEST_033806,airtel,4G,Bangalore,5.97,10.79,-75.31,46.05,2026-05-12,35.122733,93.306726
TEST_033807,airtel,5G,Bangalore,68.14,25.3,-77.36,46.22,2026-03-01,28.271231,88.617055
TEST_033808,vi,5G,Delhi,65.98,24.0,-91.15,68.65,2026-04-28,31.283866,70.674365
TEST_033809,airtel,5G,Pune,45.56,19.7,-86.66,72.42,2026-03-09,14.21314,80.229783
TEST_033810,vi,4G,Kolkata,26.35,6.21,-60.0,48.25,2026-03-21,28.045043,95.46221
TEST_033811,jio,5G,Pune,67.7,31.03,-104.04,72.33,2026-04-24,17.805464,95.398753
TEST_033812,vi,4G,Lucknow,20.32,1.67,-71.04,41.32,2026-03-07,29.640876,85.140817
TEST_033813,airtel,4G,Hyderabad,16.56,4.88,-78.61,36.48,2026-05-07,18.052851,68.163435
TEST_033814,vi,5G,Lucknow,37.32,15.59,-80.23,36.07,2026-05-14,31.379202,95.514745
TEST_033815,airtel,4G,Ahmedabad,29.62,4.58,-108.57,61.43,2026-03-07,9.760513,70.493084
TEST_033816,airtel,4G,Kolkata,20.6,8.94,-77.65,36.19,2026-05-18,25.488531,79.586501
TEST_033817,jio,5G,Delhi,102.85,22.3,-92.55,52.9,2026-03-01,14.109708,85.621339
TEST_033818,vi,5G,Bangalore,64.65,13.7,-93.9,35.77,2026-04-20,13.77114,80.918477
TEST_033819,vi,4G,Kolkata,23.09,6.16,-91.38,46.45,2026-03-16,19.440094,81.572158
TEST_033820,vi,4G,Hyderabad,18.47,3.6,-75.01,62.2,2026-05-10,33.543559,94.28036
TEST_033821,airtel,4G,Delhi,16.95,7.63,-86.4,42.46,2026-05-18,15.587074,94.827516
TEST_033822,airtel,5G,Pune,77.72,26.83,-87.97,41.22,2026-05-20,10.530733,71.553995
TEST_033823,airtel,5G,Jaipur,48.33,25.92,-77.91,62.24,2026-04-29,22.694735,86.592788
TEST_033824,jio,4G,Bangalore,24.38,8.29,-84.21,79.89,2026-05-21,14.799981,89.503267
TEST_033825,jio,5G,Chennai,24.99,15.89,-71.22,50.45,2026-04-02,33.018073,94.251551
TEST_033826,airtel,5G,Mumbai,86.43,13.86,-68.82,54.84,2026-03-25,27.564802,68.842126
TEST_033827,vi,4G,Mumbai,15.48,8.5,-65.01,110.78,2026-04-06,32.342214,94.306757
TEST_033828,jio,5G,Ahmedabad,81.94,20.16,-87.94,55.48,2026-04-16,27.265823,82.604675
TEST_033829,vi,5G,Kolkata,82.24,15.32,-80.8,73.26,2026-05-11,30.697636,87.724548
TEST_033830,vi,5G,Hyderabad,90.24,17.61,-83.75,50.43,2026-05-11,22.896035,74.778066
TEST_033831,jio,4G,Delhi,29.29,10.8,-100.26,36.55,2026-03-28,8.759512,79.607471
TEST_033832,jio,5G,Hyderabad,103.48,20.87,-95.72,58.81,2026-04-29,19.274106,71.300304
TEST_033833,airtel,5G,Jaipur,74.29,19.0,-80.99,47.7,2026-05-25,35.070398,73.191718
TEST_033834,jio,5G,Mumbai,56.69,31.1,-83.9,92.58,2026-05-04,24.04101,93.731067
TEST_033835,airtel,5G,Ahmedabad,95.22,19.21,-99.61,35.27,2026-03-06,12.271957,71.824273
TEST_033836,vi,5G,Chennai,64.02,24.77,-75.36,74.59,2026-03-28,8.338116,78.823931
TEST_033837,jio,5G,Jaipur,64.63,35.97,-60.0,46.07,2026-03-26,9.207876,84.153102
TEST_033838,airtel,4G,Chennai,16.14,8.48,-73.76,36.8,2026-05-15,10.84526,74.605757
TEST_033839,jio,4G,Delhi,29.28,10.68,-80.73,48.77,2026-05-20,9.131079,90.475816
TEST_033840,vi,5G,Ahmedabad,62.71,20.75,-69.61,45.12,2026-04-23,29.675656,82.921363
TEST_033841,vi,5G,Pune,70.7,15.99,-73.83,45.36,2026-04-11,16.955161,93.940987
TEST_033842,vi,4G,Bangalore,20.13,4.06,-92.64,48.06,2026-05-23,26.466024,71.598657
TEST_033843,vi,5G,Ahmedabad,84.14,19.41,-81.9,52.27,2026-05-11,13.886739,76.96912
TEST_033844,jio,5G,Mumbai,108.72,21.38,-78.29,112.07,2026-03-03,10.901643,86.387125
TEST_033845,jio,4G,Hyderabad,19.16,5.48,-83.85,56.23,2026-05-22,33.435318,82.335502
TEST_033846,airtel,4G,Pune,39.29,5.25,-66.47,69.79,2026-03-04,13.242205,82.831051
TEST_033847,airtel,5G,Hyderabad,77.46,31.93,-77.66,41.29,2026-04-06,32.036423,79.607522
TEST_033848,airtel,5G,Ahmedabad,78.9,8.25,-80.84,36.48,2026-05-15,26.631921,89.168551
TEST_033849,vi,5G,Mumbai,61.42,18.39,-72.37,35.12,2026-03-19,23.602534,78.221726
TEST_033850,vi,5G,Kolkata,91.58,22.62,-99.82,56.62,2026-05-02,9.772202,89.071796
TEST_033851,airtel,5G,Hyderabad,41.78,17.79,-86.04,35.57,2026-03-21,12.121828,91.571738
TEST_033852,airtel,5G,Jaipur,100.87,16.8,-94.39,63.79,2026-03-18,16.562506,76.444057
TEST_033853,jio,5G,Kolkata,90.97,23.67,-88.08,45.16,2026-03-08,18.91143,79.382517
TEST_033854,airtel,4G,Chennai,21.01,5.08,-99.37,44.7,2026-04-05,26.957648,80.701834
TEST_033855,airtel,5G,Delhi,58.53,19.22,-67.5,37.27,2026-04-08,13.721932,80.772601
TEST_033856,jio,5G,Lucknow,91.6,30.41,-88.19,57.42,2026-04-15,22.981696,79.198524
TEST_033857,jio,5G,Lucknow,126.0,34.05,-76.12,35.21,2026-04-05,33.680966,86.283627
TEST_033858,airtel,4G,Mumbai,26.98,6.62,-88.48,118.9,2026-03-25,22.138753,84.65633
TEST_033859,jio,5G,Mumbai,87.89,24.88,-82.55,68.39,2026-03-08,24.793734,91.048071
TEST_033860,vi,4G,Delhi,9.22,4.91,-119.83,36.31,2026-04-29,34.570557,70.585239
TEST_033861,vi,5G,Mumbai,51.52,15.23,-76.85,36.8,2026-04-06,12.871434,70.37385
TEST_033862,jio,4G,Jaipur,28.87,12.2,-94.93,36.96,2026-04-03,25.19252,84.331336
TEST_033863,airtel,4G,Delhi,24.68,7.49,-99.52,39.51,2026-05-28,29.565228,86.773651
TEST_033864,airtel,5G,Jaipur,78.23,38.45,-89.35,60.39,2026-05-01,19.489463,90.381452
TEST_033865,vi,5G,Delhi,58.56,19.04,-91.6,41.73,2026-04-24,26.429703,94.582287
TEST_033866,vi,5G,Delhi,43.12,23.14,-66.77,79.94,2026-03-25,31.601133,71.952059
TEST_033867,jio,4G,Delhi,13.66,6.01,-66.93,42.4,2026-03-31,14.747135,92.738945
TEST_033868,airtel,4G,Kolkata,9.86,3.56,-75.07,59.13,2026-04-24,27.024893,84.831553
TEST_033869,jio,4G,Pune,10.24,4.4,-78.7,53.19,2026-04-24,25.160301,92.041382
TEST_033870,airtel,5G,Pune,128.24,23.96,-88.96,42.65,2026-03-16,30.505196,83.96322
TEST_033871,vi,4G,Pune,27.89,4.23,-70.22,54.19,2026-03-14,32.581008,78.202526
TEST_033872,airtel,4G,Hyderabad,33.71,5.72,-81.88,43.38,2026-03-24,11.533828,80.690918
TEST_033873,jio,4G,Jaipur,17.74,9.97,-88.77,37.86,2026-03-20,24.640542,91.299682
TEST_033874,airtel,5G,Jaipur,74.8,29.28,-84.16,39.14,2026-05-01,19.863133,91.749319
TEST_033875,jio,5G,Ahmedabad,119.03,26.34,-71.6,59.22,2026-05-03,28.294909,74.218136
TEST_033876,airtel,5G,Ahmedabad,60.46,23.25,-87.29,55.31,2026-04-25,15.688036,86.780068
TEST_033877,jio,4G,Ahmedabad,25.31,7.04,-106.13,37.11,2026-03-29,34.064354,78.489298
TEST_033878,airtel,4G,Hyderabad,24.58,5.42,-85.24,49.99,2026-04-13,17.242753,71.191017
TEST_033879,jio,4G,Kolkata,18.55,8.6,-115.22,71.54,2026-04-11,18.120891,76.78479
TEST_033880,airtel,5G,Lucknow,94.46,27.25,-89.08,38.53,2026-03-30,12.309641,83.941507
TEST_033881,vi,4G,Delhi,23.56,6.27,-88.02,39.6,2026-03-29,21.689051,82.93783
TEST_033882,jio,4G,Ahmedabad,13.37,7.23,-101.31,50.34,2026-04-02,21.194481,69.591847
TEST_033883,airtel,4G,Jaipur,24.81,5.87,-81.37,70.67,2026-04-13,22.925328,72.607873
TEST_033884,vi,4G,Hyderabad,15.71,3.92,-60.0,50.25,2026-03-11,8.368074,72.643208
TEST_033885,airtel,5G,Mumbai,137.02,17.34,-98.61,41.48,2026-05-21,10.324525,80.643388
TEST_033886,jio,5G,Mumbai,86.33,25.4,-73.74,36.01,2026-03-12,35.369657,90.494102
TEST_033887,vi,5G,Hyderabad,21.34,14.58,-116.75,47.24,2026-03-29,31.836219,94.853609
TEST_033888,airtel,5G,Lucknow,84.21,32.09,-60.0,59.86,2026-04-18,34.492468,86.363899
TEST_033889,jio,5G,Ahmedabad,129.13,27.74,-77.5,42.14,2026-05-03,14.928999,86.658566
TEST_033890,vi,4G,Kolkata,15.16,5.46,-82.17,36.74,2026-03-09,30.773648,90.238856
TEST_033891,jio,4G,Jaipur,16.14,9.43,-62.02,45.87,2026-05-04,35.443572,86.138551
TEST_033892,vi,4G,Delhi,23.73,3.22,-81.35,68.88,2026-05-12,34.927236,77.981937
TEST_033893,vi,5G,Bangalore,49.2,23.24,-78.43,38.47,2026-05-01,12.542253,73.985025
TEST_033894,vi,5G,Delhi,76.47,16.19,-76.68,48.14,2026-04-26,14.767184,78.278058
TEST_033895,jio,4G,Pune,13.82,12.39,-82.03,52.1,2026-04-18,34.683549,92.996487
TEST_033896,airtel,4G,Ahmedabad,34.17,6.75,-75.03,52.87,2026-03-17,11.626343,72.328454
TEST_033897,vi,4G,Pune,18.92,2.35,-81.09,48.24,2026-04-21,9.171425,85.157532
TEST_033898,airtel,5G,Lucknow,58.21,18.03,-78.55,71.36,2026-03-31,16.264273,89.963427
TEST_033899,vi,4G,Delhi,19.81,1.06,-72.53,48.84,2026-05-07,8.400427,74.044343
TEST_033900,vi,4G,Delhi,28.74,4.3,-118.06,37.2,2026-05-28,25.990412,73.193695
TEST_033901,airtel,4G,Jaipur,27.47,6.4,-65.39,46.11,2026-05-10,21.130012,75.089883
TEST_033902,jio,4G,Ahmedabad,31.79,5.0,-70.87,92.29,2026-05-22,15.317567,79.715511
TEST_033903,jio,5G,Chennai,55.86,23.4,-77.48,35.31,2026-04-22,14.664619,69.682088
TEST_033904,jio,4G,Bangalore,19.5,5.52,-82.5,40.53,2026-03-15,8.326588,70.445876
TEST_033905,jio,4G,Bangalore,23.77,4.64,-93.82,45.96,2026-05-19,18.787839,79.981087
TEST_033906,airtel,5G,Mumbai,95.97,23.39,-88.05,41.12,2026-03-08,12.604314,73.641944
TEST_033907,jio,5G,Ahmedabad,133.84,27.7,-94.55,68.65,2026-04-08,17.054843,78.753325
TEST_033908,jio,5G,Delhi,42.28,19.1,-106.74,36.77,2026-05-27,20.69533,74.005127
TEST_033909,airtel,4G,Delhi,23.41,5.53,-74.92,36.36,2026-03-27,25.23297,72.983255
TEST_033910,vi,5G,Bangalore,48.76,12.08,-73.55,37.37,2026-04-09,28.644056,85.127332
TEST_033911,vi,5G,Kolkata,46.74,21.3,-75.96,40.01,2026-05-11,29.898423,69.605072
TEST_033912,jio,4G,Lucknow,24.1,6.08,-83.15,36.54,2026-03-19,20.928535,72.265352
TEST_033913,jio,4G,Jaipur,34.43,8.35,-78.29,61.11,2026-05-26,22.359739,85.692703
TEST_033914,vi,5G,Lucknow,77.28,20.27,-95.59,43.65,2026-03-15,31.234976,75.574564
TEST_033915,airtel,5G,Pune,50.33,14.05,-81.79,50.48,2026-03-07,26.335703,72.719581
TEST_033916,vi,4G,Pune,17.12,2.84,-60.0,52.71,2026-05-26,12.414429,76.159261
TEST_033917,airtel,4G,Hyderabad,27.25,8.56,-77.99,36.5,2026-05-15,15.960163,91.805841
TEST_033918,jio,4G,Mumbai,21.66,9.65,-98.75,44.83,2026-03-12,20.838245,72.473373
TEST_033919,vi,4G,Kolkata,13.78,7.48,-100.02,41.31,2026-04-18,33.125933,76.109634
TEST_033920,vi,4G,Kolkata,22.85,7.08,-60.55,72.07,2026-03-20,30.385397,73.60435
TEST_033921,airtel,4G,Kolkata,21.57,6.33,-73.63,59.83,2026-04-19,22.981044,86.230262
TEST_033922,airtel,4G,Lucknow,10.14,7.28,-69.98,49.46,2026-05-04,16.569637,74.445472
TEST_033923,airtel,5G,Lucknow,32.55,13.99,-93.41,36.62,2026-03-31,34.19625,88.335532
TEST_033924,vi,5G,Pune,51.17,12.72,-67.45,45.3,2026-04-10,26.714493,87.420932
TEST_033925,airtel,4G,Lucknow,26.7,7.28,-87.44,45.89,2026-04-26,19.325502,78.219979
TEST_033926,airtel,5G,Mumbai,58.27,27.41,-95.39,38.35,2026-04-26,23.384287,88.728732
TEST_033927,vi,5G,Mumbai,47.83,34.62,-94.48,37.6,2026-04-20,29.775338,69.927404
TEST_033928,vi,4G,Mumbai,17.96,6.35,-73.37,60.25,2026-03-18,31.080662,90.871727
TEST_033929,jio,5G,Ahmedabad,74.65,29.45,-90.53,40.0,2026-04-12,29.693231,75.771785
TEST_033930,airtel,4G,Pune,8.09,7.57,-82.44,57.64,2026-03-30,10.440606,93.754395
TEST_033931,vi,5G,Lucknow,88.31,6.62,-87.89,38.02,2026-04-04,28.527184,68.044172
TEST_033932,airtel,4G,Pune,25.37,11.32,-73.48,50.82,2026-03-06,35.511903,77.479772
TEST_033933,airtel,4G,Jaipur,26.65,5.9,-78.04,69.65,2026-05-08,33.55048,84.566605
TEST_033934,airtel,5G,Lucknow,58.18,14.32,-86.62,53.3,2026-04-01,8.77412,74.035211
TEST_033935,jio,5G,Jaipur,81.01,21.03,-69.92,59.69,2026-04-19,8.773283,85.10599
TEST_033936,vi,5G,Bangalore,63.18,14.67,-75.89,67.92,2026-04-07,34.120533,72.815761
TEST_033937,vi,5G,Pune,68.56,18.62,-98.96,41.96,2026-04-30,13.555282,88.529549
TEST_033938,airtel,4G,Chennai,17.22,4.87,-95.22,50.8,2026-05-25,22.146668,85.865088
TEST_033939,airtel,4G,Mumbai,17.08,8.6,-88.57,46.66,2026-05-04,26.023574,74.670076
TEST_033940,vi,4G,Jaipur,22.36,6.06,-66.66,73.72,2026-04-10,13.669221,91.509445
TEST_033941,vi,4G,Bangalore,26.38,5.22,-63.87,35.83,2026-03-31,18.748555,94.561572
TEST_033942,airtel,4G,Delhi,21.54,5.2,-72.73,38.58,2026-04-20,16.406744,83.692642
TEST_033943,vi,4G,Pune,17.68,4.26,-103.33,53.01,2026-03-18,16.005423,81.257763
TEST_033944,jio,5G,Pune,75.07,33.78,-94.51,39.89,2026-03-12,31.592253,68.064324
TEST_033945,vi,5G,Mumbai,58.86,18.25,-65.33,39.73,2026-04-17,14.081223,77.919984
TEST_033946,jio,4G,Ahmedabad,6.65,4.14,-76.8,72.76,2026-03-15,24.541716,94.473752
TEST_033947,airtel,4G,Kolkata,21.1,8.52,-84.78,49.3,2026-03-05,19.181698,80.35266
TEST_033948,airtel,4G,Chennai,20.31,10.65,-101.52,37.54,2026-05-08,21.147133,84.815357
TEST_033949,vi,5G,Chennai,88.83,11.49,-104.49,57.36,2026-03-28,20.702739,73.016451
TEST_033950,vi,5G,Lucknow,48.12,4.86,-82.4,41.33,2026-03-23,22.660518,92.432537
TEST_033951,airtel,4G,Delhi,32.49,7.34,-60.0,61.57,2026-05-26,22.769253,86.356572
TEST_033952,airtel,5G,Jaipur,64.74,15.19,-88.13,44.8,2026-03-20,35.836481,91.821415
TEST_033953,vi,4G,Ahmedabad,15.5,8.01,-72.7,36.92,2026-05-02,26.175608,70.535324
TEST_033954,vi,5G,Kolkata,33.8,13.42,-71.25,43.82,2026-03-28,23.34501,89.308213
TEST_033955,vi,4G,Ahmedabad,22.06,5.55,-102.47,77.69,2026-03-15,29.426021,72.60389
TEST_033956,jio,4G,Bangalore,30.47,7.39,-68.11,35.58,2026-04-21,8.220116,77.441491
TEST_033957,vi,5G,Pune,45.33,23.08,-106.27,45.93,2026-03-11,12.598997,91.659137
TEST_033958,jio,4G,Jaipur,8.98,11.52,-71.26,36.27,2026-05-02,32.029387,80.796737
TEST_033959,vi,4G,Lucknow,20.17,8.69,-94.05,58.47,2026-04-11,9.521287,92.46019
TEST_033960,jio,4G,Mumbai,14.58,11.83,-85.6,41.34,2026-04-04,28.271231,82.037562
TEST_033961,vi,4G,Mumbai,8.64,8.15,-73.31,46.33,2026-05-08,19.588324,92.538916
TEST_033962,vi,4G,Pune,16.61,6.38,-95.65,43.87,2026-05-18,13.285701,69.882841
TEST_033963,jio,4G,Hyderabad,37.33,8.15,-75.42,37.56,2026-03-26,33.524634,78.886307
TEST_033964,airtel,5G,Pune,90.0,24.42,-86.99,60.17,2026-04-04,33.202724,68.752372
TEST_033965,vi,4G,Bangalore,21.89,6.9,-81.52,55.34,2026-04-06,10.011728,77.425458
TEST_033966,vi,5G,Kolkata,55.12,24.09,-102.5,50.63,2026-05-28,19.59124,71.115306
TEST_033967,vi,5G,Mumbai,58.64,16.14,-92.16,53.93,2026-03-08,34.361285,78.610038
TEST_033968,jio,5G,Kolkata,103.28,25.91,-99.66,43.49,2026-03-03,18.914248,71.08526
TEST_033969,vi,4G,Mumbai,21.16,5.95,-60.0,43.82,2026-03-25,30.513651,78.380978
TEST_033970,airtel,4G,Kolkata,20.74,5.56,-107.59,57.63,2026-05-28,32.059024,89.35753
TEST_033971,vi,5G,Lucknow,54.07,15.17,-99.73,45.85,2026-05-12,13.011655,84.587558
TEST_033972,vi,4G,Kolkata,11.57,6.22,-80.98,53.95,2026-04-21,34.591342,71.867443
TEST_033973,vi,5G,Pune,44.43,17.67,-84.48,40.32,2026-05-10,22.19864,85.888397
TEST_033974,airtel,4G,Ahmedabad,15.2,7.77,-88.46,36.88,2026-04-06,8.647293,84.752643
TEST_033975,vi,5G,Lucknow,36.42,24.81,-77.99,49.0,2026-03-20,27.064878,77.624548
TEST_033976,airtel,4G,Jaipur,29.99,6.41,-88.61,54.41,2026-04-17,12.570983,93.594659
TEST_033977,vi,4G,Kolkata,18.22,4.44,-85.43,54.62,2026-04-21,34.234784,82.196233
TEST_033978,vi,4G,Kolkata,8.47,3.95,-92.32,39.71,2026-03-16,22.459479,82.200641
TEST_033979,jio,5G,Kolkata,108.05,19.14,-94.98,47.42,2026-03-04,33.273436,74.540114
TEST_033980,airtel,5G,Jaipur,81.39,21.87,-89.88,41.25,2026-05-16,17.66867,81.776388
TEST_033981,airtel,5G,Chennai,93.19,17.09,-75.97,61.14,2026-03-21,15.801301,93.693718
TEST_033982,airtel,5G,Pune,7.07,29.72,-63.69,47.26,2026-04-09,24.714355,74.795908
TEST_033983,vi,5G,Mumbai,32.17,16.99,-63.68,39.04,2026-04-09,17.247167,91.307129
TEST_033984,airtel,5G,Mumbai,67.59,19.44,-78.98,52.91,2026-03-01,13.513188,92.144982
TEST_033985,airtel,5G,Lucknow,71.0,14.37,-88.17,54.83,2026-04-14,30.795356,85.936968
TEST_033986,jio,4G,Lucknow,36.01,7.02,-81.0,60.22,2026-04-23,33.821464,71.996638
TEST_033987,vi,4G,Chennai,24.68,6.37,-60.0,56.85,2026-04-01,14.987679,81.150638
TEST_033988,vi,4G,Mumbai,27.84,3.74,-77.64,53.39,2026-04-28,30.531062,93.244445
TEST_033989,airtel,4G,Mumbai,20.93,7.16,-72.0,67.66,2026-03-02,25.141738,80.681741
TEST_033990,jio,4G,Lucknow,36.88,8.78,-89.19,41.88,2026-03-18,13.852213,86.463558
TEST_033991,jio,5G,Hyderabad,90.31,25.82,-85.39,41.03,2026-05-16,18.738878,71.035174
TEST_033992,airtel,5G,Ahmedabad,69.27,30.31,-83.19,88.54,2026-05-06,30.885097,92.381897
TEST_033993,airtel,4G,Delhi,26.37,6.32,-91.59,48.68,2026-03-02,12.859722,75.932397
TEST_033994,jio,5G,Lucknow,93.2,21.14,-82.73,53.1,2026-05-26,28.851118,69.610572
TEST_033995,jio,4G,Delhi,29.46,8.99,-97.2,43.56,2026-03-24,33.278821,93.01339
TEST_033996,vi,4G,Delhi,13.62,7.91,-91.98,40.58,2026-05-09,9.001315,91.40671
TEST_033997,jio,5G,Lucknow,90.77,35.37,-61.85,48.11,2026-03-15,12.72437,86.623008
TEST_033998,vi,5G,Pune,102.04,13.86,-90.05,37.58,2026-05-03,26.995951,92.300323
TEST_033999,vi,4G,Jaipur,8.64,8.44,-99.84,47.51,2026-03-11,29.09876,78.266283
TEST_034000,jio,4G,Lucknow,12.52,11.52,-92.5,55.97,2026-03-02,23.517992,89.054201
TEST_034001,jio,5G,Mumbai,88.57,14.45,-77.97,35.35,2026-03-20,29.711331,83.137345
TEST_034002,vi,4G,Hyderabad,22.94,6.61,-86.1,42.33,2026-03-06,13.309136,79.51645
TEST_034003,airtel,4G,Chennai,30.24,8.7,-91.86,44.86,2026-05-07,9.114896,84.943461
TEST_034004,airtel,4G,Delhi,22.17,5.73,-74.18,63.6,2026-03-02,16.563764,94.642186
TEST_034005,jio,4G,Mumbai,31.19,3.71,-95.77,44.11,2026-03-21,31.884492,79.247684
TEST_034006,airtel,4G,Pune,15.87,10.57,-77.0,37.71,2026-04-18,20.024705,82.955772
TEST_034007,jio,5G,Bangalore,84.61,39.24,-71.13,49.48,2026-05-09,25.054078,69.167416
TEST_034008,vi,5G,Jaipur,50.45,20.07,-94.6,43.51,2026-03-30,21.888839,81.580706
TEST_034009,airtel,5G,Jaipur,86.36,28.34,-68.56,54.51,2026-05-29,34.558983,81.720524
TEST_034010,jio,5G,Ahmedabad,48.58,26.62,-71.79,38.67,2026-03-29,16.105655,94.695606
TEST_034011,jio,5G,Hyderabad,83.98,27.49,-77.11,39.63,2026-03-04,30.471782,80.500993
TEST_034012,vi,5G,Hyderabad,59.21,20.01,-78.34,37.69,2026-05-13,24.921753,82.542825
TEST_034013,vi,5G,Bangalore,42.8,17.81,-94.35,35.99,2026-03-03,8.869837,82.188365
TEST_034014,vi,4G,Jaipur,25.75,4.39,-77.7,39.0,2026-04-19,16.265034,93.389929
TEST_034015,vi,4G,Mumbai,16.99,6.91,-97.69,71.99,2026-04-16,33.417385,87.56693
TEST_034016,jio,4G,Delhi,19.27,8.13,-95.76,43.19,2026-03-15,16.703281,68.218119
TEST_034017,airtel,4G,Pune,33.95,7.55,-92.07,36.73,2026-05-05,22.372989,82.574763
TEST_034018,vi,4G,Ahmedabad,24.93,5.9,-94.63,60.77,2026-04-16,10.915024,83.483512
TEST_034019,jio,4G,Mumbai,30.07,8.83,-78.43,114.65,2026-05-17,20.447872,85.931059
TEST_034020,jio,5G,Chennai,47.18,33.28,-65.28,70.22,2026-05-22,15.864027,76.020182
TEST_034021,vi,5G,Delhi,52.37,14.41,-91.45,55.86,2026-04-23,24.391598,83.442266
TEST_034022,vi,4G,Jaipur,20.3,6.98,-80.71,43.66,2026-04-20,19.983253,80.641971
TEST_034023,vi,4G,Pune,15.23,3.34,-65.19,35.2,2026-05-30,29.608061,78.203093
TEST_034024,jio,4G,Mumbai,16.73,9.65,-79.71,56.95,2026-05-08,23.997628,78.30129
TEST_034025,jio,4G,Kolkata,37.09,2.15,-69.55,56.84,2026-03-23,25.037701,68.964693
TEST_034026,jio,5G,Pune,113.23,20.31,-67.32,50.29,2026-05-06,22.766873,73.823078
TEST_034027,vi,5G,Hyderabad,57.11,24.5,-88.07,51.45,2026-03-06,32.196279,88.261333
TEST_034028,jio,4G,Hyderabad,17.92,7.53,-91.54,44.9,2026-05-16,9.494363,79.571818
TEST_034029,jio,4G,Mumbai,23.76,10.93,-104.24,40.46,2026-05-12,25.171266,81.295152
TEST_034030,vi,4G,Bangalore,17.88,7.86,-75.54,53.12,2026-05-15,29.763502,87.960991
TEST_034031,airtel,4G,Ahmedabad,30.05,7.2,-84.96,36.6,2026-05-05,26.17242,74.602448
TEST_034032,vi,4G,Jaipur,5.64,6.25,-69.52,35.11,2026-04-25,28.22316,83.956342
TEST_034033,airtel,5G,Delhi,58.96,13.0,-106.03,45.59,2026-04-12,13.006545,95.701434
TEST_034034,jio,4G,Chennai,13.28,6.09,-74.44,40.95,2026-03-27,25.953507,83.462231
TEST_034035,jio,4G,Ahmedabad,25.81,8.0,-96.69,62.78,2026-05-14,22.343616,79.825932
TEST_034036,airtel,5G,Jaipur,85.87,33.5,-110.82,54.41,2026-04-28,34.399866,89.897341
TEST_034037,airtel,5G,Jaipur,43.45,36.05,-89.24,35.57,2026-04-24,9.317469,84.185438
TEST_034038,jio,4G,Jaipur,24.43,9.66,-82.29,51.23,2026-03-30,32.501474,85.34734
TEST_034039,vi,5G,Delhi,72.92,19.0,-102.86,35.55,2026-05-22,18.524999,84.41147
TEST_034040,airtel,4G,Chennai,20.67,9.1,-98.94,64.37,2026-04-21,31.032834,69.881105
TEST_034041,airtel,4G,Kolkata,21.67,5.62,-81.93,38.08,2026-05-19,16.9189,94.400594
TEST_034042,airtel,5G,Delhi,78.01,18.54,-85.52,53.45,2026-03-04,20.60407,92.352489
TEST_034043,vi,4G,Ahmedabad,12.25,1.73,-60.0,36.54,2026-04-18,28.597392,95.958649
TEST_034044,jio,4G,Lucknow,19.11,8.07,-99.92,44.36,2026-03-14,29.642651,74.348364
TEST_034045,airtel,5G,Bangalore,89.96,30.79,-60.0,50.35,2026-05-29,31.722788,73.971342
TEST_034046,airtel,5G,Ahmedabad,89.61,16.94,-81.35,36.18,2026-04-15,16.565711,85.68903
TEST_034047,jio,4G,Ahmedabad,23.39,6.26,-81.36,38.18,2026-04-05,24.265278,83.199033
TEST_034048,jio,5G,Mumbai,115.01,15.48,-74.08,37.29,2026-03-11,25.719937,76.493283
TEST_034049,vi,5G,Mumbai,65.24,15.32,-92.53,40.43,2026-03-27,19.232459,91.399681
TEST_034050,airtel,4G,Lucknow,23.01,10.89,-106.8,55.29,2026-04-25,29.372277,87.822242
TEST_034051,airtel,5G,Pune,81.77,9.17,-113.26,39.11,2026-03-18,15.119521,87.255951
TEST_034052,jio,5G,Kolkata,92.23,11.33,-60.0,35.42,2026-05-07,32.853084,78.762149
TEST_034053,vi,4G,Chennai,21.7,5.51,-88.3,67.21,2026-03-23,23.686134,92.614902
TEST_034054,vi,5G,Mumbai,70.56,24.07,-97.93,38.86,2026-05-23,16.443753,83.139541
TEST_034055,jio,4G,Kolkata,30.45,3.35,-104.4,46.33,2026-04-14,8.475378,85.570446
TEST_034056,vi,5G,Mumbai,69.03,19.55,-60.0,45.23,2026-03-19,34.093218,75.886981
TEST_034057,jio,4G,Bangalore,16.56,10.72,-90.42,54.51,2026-03-19,19.90854,76.006883
TEST_034058,jio,5G,Mumbai,92.28,22.75,-60.0,45.88,2026-04-22,19.517838,76.266362
TEST_034059,jio,5G,Kolkata,68.84,26.75,-72.94,45.11,2026-04-26,35.221125,72.120205
TEST_034060,jio,4G,Kolkata,17.54,6.77,-83.93,52.02,2026-05-21,26.671799,75.56562
TEST_034061,vi,5G,Ahmedabad,87.11,21.37,-88.92,92.34,2026-03-15,21.427828,69.863182
TEST_034062,vi,4G,Kolkata,22.92,6.75,-93.66,72.98,2026-04-27,34.456133,76.951963
TEST_034063,airtel,4G,Delhi,17.21,5.15,-101.67,63.79,2026-04-22,14.745452,70.681538
