test_id,operator,technology,circle,download_speed,upload_speed,signal_strength,latency_ms,test_date,latitude,longitude,quality_score
TEST_044151,airtel,4G,Mumbai,28.5,10.16,-71.48,42.21,2026-03-06,33.995211,87.321928,72.49
TEST_044154,airtel,5G,Mumbai,80.08,15.69,-80.21,48.9,2026-05-18,13.702479,85.529678,76.88
TEST_044159,airtel,4G,Mumbai,17.04,3.27,-82.87,40.12,2026-03-03,34.775425,88.02447,66.0
TEST_044171,airtel,4G,Mumbai,16.78,7.63,-85.15,49.93,2026-03-30,26.089806,73.02167,57.39
TEST_044179,airtel,4G,Mumbai,23.85,3.92,-87.09,68.55,2026-03-13,22.348655,74.974372,46.46
TEST_044182,airtel,4G,Mumbai,23.72,5.41,-96.26,82.31,2026-03-17,15.571826,89.685438,39.17
TEST_044197,jio,5G,Mumbai,88.5,29.89,-86.97,43.49,2026-03-21,26.559219,91.011727,86.53
TEST_044207,jio,4G,Mumbai,22.96,8.75,-85.87,66.67,2026-03-30,19.758136,84.151249,49.22
TEST_044223,airtel,5G,Mumbai,77.89,20.9,-90.78,43.46,2026-05-13,10.111547,91.98925,79.66
TEST_044226,jio,4G,Mumbai,21.84,9.21,-83.83,42.86,2026-03-17,35.569752,82.246555,65.86
TEST_044228,jio,5G,Mumbai,64.51,25.27,-86.02,60.75,2026-05-18,18.48521,72.149631,67.26
TEST_044233,airtel,4G,Mumbai,25.27,8.75,-71.84,41.96,2026-04-08,9.469347,69.307247,71.41
TEST_044250,airtel,5G,Mumbai,98.58,14.46,-78.74,73.92,2026-04-14,28.036804,74.126377,67.66
TEST_044307,airtel,4G,Mumbai,20.2,6.9,-89.2,41.36,2026-04-16,8.370198,95.773617,64.48
TEST_044321,jio,4G,Mumbai,25.97,6.25,-84.36,49.25,2026-05-22,32.258985,85.031093,59.73
TEST_044325,jio,5G,Mumbai,73.6,36.71,-80.75,37.92,2026-03-01,13.227385,77.737278,94.19
TEST_044332,jio,5G,Mumbai,100.26,29.6,-93.94,59.37,2026-04-23,13.972155,77.105027,74.89
TEST_044334,airtel,4G,Mumbai,21.95,10.3,-66.25,46.8,2026-04-01,31.405311,91.953248,68.38
TEST_044346,airtel,5G,Mumbai,117.2,29.83,-88.39,57.2,2026-05-28,28.33131,84.968307,81.83
TEST_044359,vi,4G,Mumbai,24.17,5.0,-90.42,44.4,2026-04-26,33.252951,94.378471,61.11
TEST_044364,jio,5G,Mumbai,71.01,21.78,-98.85,53.03,2026-04-19,29.535604,70.43129,67.79
TEST_044378,jio,5G,Mumbai,71.63,18.61,-79.66,69.08,2026-04-30,17.41251,89.139792,64.7
TEST_044380,jio,5G,Mumbai,95.9,19.32,-60.0,58.88,2026-04-10,20.493979,87.043605,81.77
TEST_044387,jio,5G,Mumbai,56.53,20.72,-104.0,36.08,2026-03-25,32.52057,95.913816,79.38
TEST_044413,jio,5G,Mumbai,121.28,17.78,-106.26,43.2,2026-05-17,16.668751,90.815825,83.3
TEST_044418,airtel,5G,Mumbai,67.21,26.67,-91.39,105.35,2026-05-20,20.290196,94.622763,52.99
TEST_044422,airtel,4G,Mumbai,22.32,9.06,-88.02,40.87,2026-04-02,9.489453,92.925405,66.69
TEST_044423,airtel,5G,Mumbai,45.85,21.59,-86.27,44.39,2026-04-15,11.759683,79.460954,73.35
TEST_044424,jio,5G,Mumbai,77.43,11.75,-82.03,35.96,2026-04-09,23.038829,79.489907,88.28
TEST_044434,jio,5G,Mumbai,72.95,34.35,-66.85,37.83,2026-03-16,8.104763,82.048683,97.94
TEST_044437,jio,5G,Mumbai,137.74,18.07,-85.07,59.93,2026-04-18,34.112129,83.040387,81.71
TEST_044440,jio,4G,Mumbai,26.97,7.74,-84.78,57.42,2026-03-01,16.587623,90.271081,54.79
TEST_044441,airtel,5G,Mumbai,62.45,22.29,-84.65,69.01,2026-04-29,24.97494,79.073846,62.35
TEST_044447,jio,5G,Mumbai,84.88,16.49,-77.8,35.03,2026-03-07,8.007594,92.976046,94.47
TEST_044471,airtel,4G,Mumbai,14.12,9.08,-77.65,47.17,2026-03-22,11.056257,81.147603,62.08
TEST_044476,airtel,5G,Mumbai,124.99,22.42,-87.27,42.95,2026-04-11,16.566543,76.213452,92.4
TEST_044514,vi,5G,Mumbai,45.46,20.22,-95.62,41.67,2026-05-01,34.343409,71.936869,72.46
TEST_044517,vi,4G,Mumbai,14.78,5.48,-73.28,36.61,2026-03-19,10.336165,92.697052,74.03
TEST_044536,vi,4G,Mumbai,24.36,4.99,-71.38,53.02,2026-05-14,18.411477,89.956289,60.47
TEST_044573,vi,5G,Mumbai,63.34,11.32,-85.18,45.01,2026-04-03,24.514208,88.320476,73.29
TEST_044578,vi,5G,Mumbai,79.77,23.38,-64.7,53.16,2026-05-17,19.963064,93.083873,81.62
TEST_044588,airtel,4G,Mumbai,19.81,3.1,-95.11,61.32,2026-04-14,30.092914,93.220863,45.93
TEST_044596,airtel,5G,Mumbai,78.36,28.72,-60.25,35.03,2026-05-04,23.489864,76.554066,103.3
TEST_044610,airtel,5G,Mumbai,62.7,18.44,-83.01,44.74,2026-03-13,33.178164,79.55975,76.71
TEST_044616,airtel,4G,Mumbai,30.77,1.0,-103.43,35.5,2026-04-26,14.420123,68.789649,67.54
TEST_044631,airtel,5G,Mumbai,85.59,30.09,-91.64,41.27,2026-03-07,32.390716,83.960166,86.75
TEST_044636,airtel,5G,Mumbai,101.92,32.75,-93.33,38.4,2026-04-01,21.913005,77.397678,94.24
TEST_044638,jio,5G,Mumbai,75.23,22.75,-77.13,52.4,2026-03-08,14.374178,94.066148,76.76
TEST_044640,airtel,4G,Mumbai,19.73,12.31,-86.29,40.53,2026-05-02,17.912388,77.178198,68.26
TEST_044645,jio,4G,Mumbai,23.58,5.23,-86.1,40.9,2026-05-03,20.995286,75.544359,66.18
TEST_044648,vi,4G,Mumbai,14.99,4.43,-98.35,67.87,2026-05-09,29.380467,84.222661,41.2
TEST_044655,airtel,4G,Mumbai,25.76,6.34,-79.23,57.58,2026-05-12,28.706657,88.892237,55.77
TEST_044661,vi,4G,Mumbai,19.4,5.43,-82.96,58.05,2026-05-26,22.376779,89.879727,52.51
TEST_044676,jio,5G,Mumbai,77.25,15.81,-93.64,38.83,2026-03-28,21.847467,93.26411,81.95
TEST_044699,jio,5G,Mumbai,72.37,36.24,-83.79,42.69,2026-05-22,28.177192,72.313127,87.12
TEST_044711,jio,4G,Mumbai,28.37,5.68,-79.56,35.84,2026-03-25,32.730736,77.458715,76.15
TEST_044727,jio,4G,Mumbai,27.89,12.09,-85.49,37.1,2026-04-05,16.627453,93.34236,74.6
TEST_044758,vi,5G,Mumbai,64.84,28.35,-91.7,35.28,2026-05-24,15.504638,95.89018,89.29
TEST_044762,airtel,4G,Mumbai,25.85,6.81,-84.09,37.0,2026-04-07,24.829448,70.226769,72.83
TEST_044772,airtel,5G,Mumbai,109.2,17.19,-79.89,49.46,2026-04-03,18.259894,83.41602,83.57
TEST_044782,jio,4G,Mumbai,18.03,4.56,-76.29,79.31,2026-05-11,23.996109,83.349324,45.14
TEST_044808,vi,5G,Mumbai,48.58,9.19,-76.41,72.08,2026-03-29,27.353785,76.441547,56.05
TEST_044825,vi,5G,Mumbai,74.33,24.0,-79.38,47.37,2026-05-12,16.5349,79.434858,80.16
TEST_044830,jio,5G,Mumbai,92.45,12.2,-92.56,52.27,2026-05-12,21.65653,69.960246,71.71
TEST_044831,jio,4G,Mumbai,22.72,9.39,-70.01,57.38,2026-04-07,27.205591,91.412183,59.39
TEST_044870,vi,5G,Mumbai,70.73,7.16,-85.32,45.73,2026-03-12,34.829312,86.537685,72.71
TEST_044886,airtel,4G,Mumbai,28.17,10.98,-83.49,47.92,2026-05-18,25.446029,89.908984,63.31
TEST_044890,vi,4G,Mumbai,15.71,1.58,-79.16,60.74,2026-04-15,33.692228,69.857183,50.08
TEST_044894,jio,5G,Mumbai,67.2,13.76,-66.51,50.18,2026-04-08,18.969638,68.01729,76.87
TEST_044905,vi,5G,Mumbai,54.63,17.25,-80.83,47.23,2026-04-04,29.413886,73.234457,72.95
TEST_044906,vi,4G,Mumbai,15.39,2.45,-95.86,39.25,2026-04-06,27.019405,95.721624,62.05
TEST_044912,jio,5G,Mumbai,104.47,41.04,-77.77,44.79,2026-04-29,24.078314,76.447483,95.92
TEST_044916,airtel,5G,Mumbai,18.98,6.87,-74.95,94.96,2026-04-20,18.10902,90.96648,42.58
TEST_044919,jio,4G,Mumbai,11.97,8.12,-91.7,54.99,2026-04-26,30.067578,82.670224,50.77
TEST_044920,jio,5G,Mumbai,83.55,20.24,-101.57,36.57,2026-04-16,33.266677,93.989524,85.33
TEST_044921,jio,4G,Mumbai,25.45,7.48,-94.56,46.62,2026-03-29,15.243754,69.365498,58.86
TEST_044923,vi,4G,Mumbai,19.95,3.4,-75.37,44.27,2026-03-19,15.776643,77.354772,64.73
TEST_044924,airtel,4G,Mumbai,20.94,8.58,-92.57,50.91,2026-03-25,21.646775,77.752902,55.45
TEST_044935,airtel,5G,Mumbai,74.15,16.14,-72.01,35.8,2026-03-26,31.760319,72.247344,92.72
TEST_044939,airtel,5G,Mumbai,53.23,19.77,-77.3,63.94,2026-03-11,20.794412,90.961521,64.06
TEST_044948,vi,4G,Mumbai,22.67,8.99,-98.74,44.4,2026-04-26,23.17422,91.965797,59.45
TEST_044956,vi,4G,Mumbai,15.05,12.29,-76.65,40.73,2026-05-18,33.734867,83.868452,70.19
TEST_044958,airtel,4G,Mumbai,20.91,7.45,-76.8,35.66,2026-05-13,29.884858,86.971464,76.32
TEST_044961,airtel,4G,Mumbai,16.7,7.95,-93.13,65.21,2026-03-16,26.941692,79.009431,45.77
TEST_044963,airtel,5G,Mumbai,73.63,25.52,-65.01,37.02,2026-03-22,32.570705,78.155477,96.6
TEST_044978,airtel,4G,Mumbai,28.08,6.88,-90.11,68.95,2026-04-27,17.985501,69.828516,47.31
TEST_044989,vi,4G,Mumbai,13.79,3.94,-83.01,39.69,2026-04-08,15.992423,88.854118,65.98
TEST_045001,jio,5G,Mumbai,121.42,40.29,-81.8,46.0,2026-04-30,8.50989,81.289139,96.96
TEST_045008,airtel,5G,Mumbai,97.97,14.98,-80.47,36.3,2026-05-02,34.524381,85.010045,94.06
TEST_045028,jio,5G,Mumbai,135.16,25.38,-93.63,38.56,2026-04-10,32.268732,80.067375,98.67
TEST_045030,jio,5G,Mumbai,105.52,18.17,-82.78,67.95,2026-05-01,24.931444,76.020214,71.51
TEST_045033,jio,4G,Mumbai,37.3,9.01,-93.25,45.86,2026-05-08,30.467432,89.00451,63.18
TEST_045034,airtel,4G,Mumbai,13.09,9.29,-88.59,96.21,2026-04-28,24.748491,91.704037,37.33
TEST_045072,vi,4G,Mumbai,18.31,3.48,-78.92,39.89,2026-04-06,14.837757,92.432098,67.95
TEST_045073,vi,5G,Mumbai,38.64,22.2,-74.17,48.57,2026-03-28,18.281033,89.057532,72.29
TEST_045094,jio,5G,Mumbai,103.88,34.74,-67.43,43.69,2026-04-03,10.843178,95.547395,98.02
TEST_045104,jio,4G,Mumbai,23.6,7.43,-83.32,36.83,2026-03-02,14.301771,85.842696,73.05
TEST_045136,jio,4G,Mumbai,22.02,9.74,-94.81,37.32,2026-04-01,10.832078,72.369234,69.03
TEST_045169,jio,4G,Mumbai,32.97,7.92,-87.16,35.01,2026-04-05,24.056663,79.200527,76.71
TEST_045173,vi,5G,Mumbai,75.6,19.51,-111.06,43.77,2026-03-11,34.090954,79.743145,71.57
TEST_045195,airtel,4G,Mumbai,23.63,7.55,-91.41,37.36,2026-03-08,18.960241,76.473426,69.67
TEST_045213,vi,4G,Mumbai,21.08,9.54,-70.76,36.43,2026-03-11,27.476255,93.722805,78.0
TEST_045224,vi,5G,Mumbai,38.63,8.14,-75.15,44.63,2026-05-12,24.032825,88.362425,70.34
TEST_045229,vi,4G,Mumbai,15.89,5.6,-66.76,35.99,2026-05-07,35.206142,68.41919,77.39
TEST_045230,airtel,4G,Mumbai,10.18,6.71,-72.96,43.46,2026-03-26,29.991602,90.894386,65.37
TEST_045231,airtel,5G,Mumbai,75.6,27.08,-102.59,35.08,2026-05-17,27.523344,73.193932,87.9
TEST_045260,airtel,5G,Mumbai,74.03,14.95,-81.95,52.09,2026-04-06,34.988323,86.38589,72.27
TEST_045261,vi,4G,Mumbai,15.15,4.85,-63.94,54.82,2026-04-13,33.491106,82.216283,59.65
TEST_045275,airtel,4G,Mumbai,28.26,5.05,-96.87,75.11,2026-04-13,11.198271,92.580578,42.12
TEST_045281,jio,4G,Mumbai,24.29,10.7,-89.27,36.62,2026-03-10,21.702188,81.108845,72.7
TEST_045283,airtel,5G,Mumbai,26.51,16.9,-83.2,36.37,2026-03-04,27.689277,71.281118,77.82
TEST_045286,vi,4G,Mumbai,23.65,6.52,-81.69,69.13,2026-03-16,14.616635,93.199096,48.92
TEST_045297,airtel,5G,Mumbai,94.0,24.07,-87.64,42.58,2026-03-28,22.582052,81.416493,86.35
TEST_045299,jio,5G,Mumbai,109.67,29.3,-104.48,37.22,2026-05-09,8.952331,75.375039,92.57
TEST_045303,vi,4G,Mumbai,18.2,3.12,-77.9,54.19,2026-04-05,33.944185,84.517165,55.46
TEST_045322,airtel,4G,Mumbai,17.85,6.77,-60.0,35.82,2026-04-30,27.723072,80.983612,80.75
TEST_045324,vi,4G,Mumbai,9.84,4.91,-86.49,36.67,2026-05-01,34.44575,84.311747,68.24
TEST_045325,jio,4G,Mumbai,24.66,7.36,-91.96,52.07,2026-03-20,18.909693,87.504264,55.2
TEST_045335,airtel,5G,Mumbai,102.64,22.18,-77.55,37.91,2026-05-29,8.857802,92.153038,96.46
TEST_045354,vi,5G,Mumbai,50.72,15.55,-100.49,53.81,2026-05-05,22.655721,93.918152,59.93
TEST_045356,jio,4G,Mumbai,19.78,6.54,-68.2,49.29,2026-04-09,25.45594,83.612343,63.82
TEST_045361,airtel,5G,Mumbai,72.0,14.25,-90.59,51.93,2026-05-11,10.366657,81.386435,68.8
TEST_045363,vi,5G,Mumbai,112.04,20.52,-83.27,42.33,2026-03-31,19.497919,74.223185,90.81
TEST_045397,jio,5G,Mumbai,108.44,39.62,-79.48,73.02,2026-04-25,26.089831,88.694553,79.06
TEST_045402,vi,5G,Mumbai,60.05,14.06,-74.41,38.44,2026-05-13,20.847886,76.58232,84.39
TEST_045415,vi,5G,Mumbai,45.68,18.16,-85.94,54.53,2026-05-18,23.978455,90.640128,64.14
TEST_045443,airtel,4G,Mumbai,19.35,2.81,-68.29,45.26,2026-03-14,19.003731,69.600697,65.8
TEST_045450,jio,5G,Mumbai,92.4,33.15,-60.0,57.78,2026-03-12,26.275211,78.613616,86.64
TEST_045462,jio,5G,Mumbai,52.92,21.11,-94.9,36.88,2026-04-13,20.543355,72.806211,80.61
TEST_045482,airtel,4G,Mumbai,12.0,8.83,-72.61,39.12,2026-05-07,32.476585,90.897912,71.52
TEST_045488,jio,5G,Mumbai,101.61,18.38,-65.2,39.33,2026-04-29,18.280043,82.707683,97.16
TEST_045490,jio,5G,Mumbai,103.13,24.18,-78.83,46.45,2026-05-22,21.978939,76.834427,87.62
TEST_045505,vi,5G,Mumbai,31.82,19.11,-96.5,51.01,2026-05-19,34.719592,92.87652,60.31
TEST_045513,jio,5G,Mumbai,154.9,21.89,-80.37,39.98,2026-05-26,20.554852,87.053655,104.47
TEST_045523,airtel,4G,Mumbai,29.38,4.31,-86.98,41.58,2026-04-09,19.202542,94.121077,66.09
TEST_045531,vi,4G,Mumbai,9.95,5.54,-106.17,38.12,2026-05-25,8.213985,73.499973,59.96
TEST_045556,airtel,4G,Mumbai,16.72,10.24,-112.29,50.26,2026-03-25,18.37271,82.267788,49.03
TEST_045558,airtel,5G,Mumbai,81.48,26.22,-81.72,42.68,2026-04-15,28.924609,83.618296,86.21
TEST_045567,vi,5G,Mumbai,37.22,13.75,-70.81,36.83,2026-04-12,8.944668,73.747993,82.55
TEST_045581,vi,4G,Mumbai,25.7,6.12,-79.57,53.04,2026-04-11,33.327736,83.686997,58.43
TEST_045592,airtel,4G,Mumbai,16.52,7.41,-98.81,59.85,2026-05-25,30.143135,80.317597,46.3
TEST_045601,airtel,4G,Mumbai,15.45,8.6,-69.2,53.91,2026-03-14,23.477371,77.736748,59.92
TEST_045608,airtel,5G,Mumbai,67.87,17.41,-75.31,35.4,2026-05-26,28.864108,83.701057,91.28
TEST_045620,airtel,4G,Mumbai,20.43,8.52,-88.9,44.19,2026-04-25,25.603011,74.950688,62.27
TEST_045644,jio,5G,Mumbai,91.94,19.26,-60.17,46.65,2026-04-28,16.958205,93.435705,89.39
TEST_045652,vi,4G,Mumbai,24.36,5.36,-100.96,60.49,2026-05-25,26.419021,74.81094,46.24
TEST_045658,vi,4G,Mumbai,12.3,4.96,-72.13,48.15,2026-03-09,11.113219,77.108007,61.19
TEST_045684,jio,5G,Mumbai,62.15,23.75,-90.31,39.11,2026-05-02,24.32904,86.188667,82.22
TEST_045685,vi,5G,Mumbai,50.97,14.91,-68.56,37.27,2026-03-16,35.662066,89.436769,86.17
TEST_045732,vi,5G,Mumbai,52.85,14.65,-86.37,67.38,2026-03-19,12.320839,83.689183,57.55
TEST_045735,vi,4G,Mumbai,26.85,7.56,-62.95,45.86,2026-05-17,24.09274,71.372018,70.42
TEST_045750,jio,4G,Mumbai,20.9,8.51,-72.93,84.81,2026-04-22,9.45356,84.765919,46.74
TEST_045761,vi,4G,Mumbai,16.29,5.66,-84.48,41.71,2026-03-23,18.728161,83.561372,64.35
TEST_045769,vi,4G,Mumbai,20.58,2.03,-75.37,41.47,2026-05-07,30.515557,71.334254,67.29
TEST_045771,vi,5G,Mumbai,67.11,16.38,-94.68,43.45,2026-05-10,24.084936,71.340066,74.33
TEST_045774,vi,4G,Mumbai,19.32,8.74,-86.81,44.53,2026-04-11,24.143574,87.906349,62.47
TEST_045798,jio,4G,Mumbai,18.44,3.74,-89.88,42.16,2026-03-29,33.375089,71.683418,61.84
TEST_045803,jio,4G,Mumbai,33.6,7.91,-83.66,39.0,2026-05-23,10.340626,89.265665,72.47
TEST_045812,vi,4G,Mumbai,18.71,5.39,-60.0,40.29,2026-04-26,32.117699,88.889207,74.56
TEST_045814,vi,4G,Mumbai,18.74,6.12,-85.95,79.39,2026-05-15,14.972266,77.399039,42.62
TEST_045817,vi,4G,Mumbai,15.96,9.64,-84.01,44.22,2026-05-24,31.16871,84.297061,63.28
TEST_045818,vi,4G,Mumbai,11.56,3.84,-62.84,46.43,2026-04-08,24.822687,78.077756,65.19
TEST_045823,airtel,4G,Mumbai,23.27,5.4,-71.18,50.87,2026-05-04,27.562907,86.170409,61.97
TEST_045841,airtel,5G,Mumbai,85.9,23.17,-89.44,44.91,2026-05-10,16.645534,93.603282,81.29
TEST_045846,jio,4G,Mumbai,17.09,8.76,-85.76,70.73,2026-03-03,19.309079,68.227563,46.28
TEST_045874,airtel,5G,Mumbai,75.16,20.12,-71.52,43.09,2026-05-04,9.833793,82.803002,85.57
TEST_045880,airtel,4G,Mumbai,14.27,4.81,-99.5,44.81,2026-04-04,24.689512,90.478865,55.42
TEST_045905,vi,4G,Mumbai,17.1,5.95,-96.55,40.71,2026-05-16,19.941152,95.600638,61.74
TEST_045907,jio,5G,Mumbai,54.95,33.32,-65.51,77.91,2026-03-02,22.528543,85.706994,67.84
TEST_045908,jio,5G,Mumbai,57.37,25.12,-90.07,72.38,2026-05-29,27.277577,94.914915,59.13
TEST_045909,airtel,4G,Mumbai,22.8,9.19,-91.31,53.44,2026-04-20,18.535572,95.371108,54.71
TEST_045911,airtel,5G,Mumbai,88.19,20.91,-82.69,47.48,2026-04-06,10.272576,74.913085,80.92
TEST_045928,vi,5G,Mumbai,77.43,13.24,-71.63,49.77,2026-03-23,34.327347,82.719611,77.57
TEST_045934,vi,5G,Mumbai,53.41,13.81,-92.36,39.92,2026-05-28,27.77831,86.608693,75.0
TEST_045936,airtel,4G,Mumbai,18.27,8.36,-78.6,41.8,2026-03-25,32.732967,81.091649,67.63
TEST_045962,vi,4G,Mumbai,5.61,6.72,-98.54,37.07,2026-04-06,21.555937,87.65536,63.38
TEST_045963,airtel,5G,Mumbai,111.46,13.42,-70.76,47.12,2026-03-04,16.372583,80.627558,87.68
TEST_045972,vi,4G,Mumbai,26.19,4.99,-99.65,100.84,2026-03-19,22.1251,71.960209,34.07
TEST_045987,jio,4G,Mumbai,33.27,7.58,-90.67,94.12,2026-03-17,17.392463,83.416947,40.96
TEST_045988,vi,4G,Mumbai,17.74,6.92,-79.75,43.94,2026-05-28,19.768506,72.506719,64.38
TEST_045990,airtel,5G,Mumbai,81.64,21.72,-77.93,70.48,2026-03-26,30.029107,92.116072,68.07
TEST_046013,vi,5G,Mumbai,60.19,23.69,-88.09,46.27,2026-05-17,12.37256,81.796399,74.95
TEST_046035,vi,4G,Mumbai,13.81,4.19,-85.71,43.43,2026-03-24,22.274959,70.230487,61.04
TEST_046052,vi,4G,Mumbai,6.51,8.48,-98.47,35.47,2026-04-18,13.283871,85.406295,66.54
TEST_046055,vi,4G,Mumbai,18.42,5.7,-85.7,63.16,2026-04-19,19.439096,95.866175,48.78
TEST_046057,jio,4G,Mumbai,28.28,9.87,-65.66,40.43,2026-03-09,26.506236,78.522039,76.27
TEST_046066,jio,4G,Mumbai,31.15,11.66,-100.47,37.35,2026-05-29,35.43147,94.067726,69.83
TEST_046067,vi,4G,Mumbai,14.24,6.3,-84.22,46.76,2026-04-05,23.229104,88.554531,59.26
TEST_046068,jio,5G,Mumbai,99.2,24.27,-96.6,54.98,2026-03-03,12.137144,77.626547,74.43
TEST_046082,vi,4G,Mumbai,20.54,5.66,-90.3,47.71,2026-05-27,28.330116,68.992115,57.59
TEST_046090,vi,5G,Mumbai,78.5,25.24,-71.76,57.72,2026-03-24,33.778896,77.173831,76.79
TEST_046091,airtel,4G,Mumbai,21.0,5.89,-92.85,39.44,2026-05-15,33.63117,81.739976,65.32
TEST_046099,jio,5G,Mumbai,98.79,23.4,-75.17,47.95,2026-03-16,33.995028,84.639771,86.3
TEST_046105,airtel,5G,Mumbai,43.85,20.41,-66.01,53.2,2026-04-12,16.25815,73.456988,72.07
TEST_046135,airtel,4G,Mumbai,21.73,9.06,-71.36,50.46,2026-05-02,16.494281,88.69171,63.21
TEST_046136,airtel,4G,Mumbai,18.11,7.99,-79.18,85.1,2026-03-18,34.205869,82.191557,43.77
TEST_046139,airtel,5G,Mumbai,89.55,12.57,-86.76,66.13,2026-03-14,19.794831,87.228056,65.38
TEST_046141,jio,5G,Mumbai,48.58,30.81,-70.63,53.5,2026-04-10,22.370027,89.590879,75.16
TEST_046154,vi,5G,Mumbai,65.35,11.27,-86.05,38.61,2026-05-21,13.317889,83.11201,80.46
TEST_046170,jio,4G,Mumbai,21.64,8.93,-79.3,54.67,2026-03-12,32.730554,87.835295,57.55
TEST_046193,airtel,4G,Mumbai,20.43,6.47,-105.56,61.82,2026-04-05,9.584321,81.355908,43.55
TEST_046195,airtel,5G,Mumbai,91.39,13.51,-60.0,56.78,2026-05-29,31.017742,93.087447,79.88
TEST_046199,jio,5G,Mumbai,72.32,28.72,-91.87,36.25,2026-04-09,9.030922,78.242702,89.6
TEST_046220,jio,5G,Mumbai,119.96,19.99,-80.31,42.05,2026-04-17,17.788038,74.795353,93.67
TEST_046237,jio,4G,Mumbai,29.53,9.77,-60.0,37.84,2026-04-29,29.881574,91.478268,81.62
TEST_046240,vi,4G,Mumbai,27.36,5.07,-85.36,35.87,2026-05-20,32.704017,93.582988,73.73
TEST_046268,jio,5G,Mumbai,78.57,24.21,-90.36,35.83,2026-05-19,8.089147,80.660325,90.47
TEST_046275,vi,5G,Mumbai,87.14,10.03,-79.51,49.5,2026-04-15,15.436636,85.10856,76.15
TEST_046277,vi,4G,Mumbai,10.99,4.1,-96.35,40.82,2026-03-11,13.499648,70.843181,59.64
TEST_046286,airtel,4G,Mumbai,28.99,8.61,-103.15,37.44,2026-03-18,28.251511,85.163531,67.23
TEST_046290,vi,4G,Mumbai,17.02,7.37,-73.24,100.52,2026-05-29,20.648055,93.299779,41.75
TEST_046312,airtel,5G,Mumbai,74.26,8.9,-110.25,40.57,2026-04-04,33.762171,89.542942,71.13
TEST_046324,airtel,4G,Mumbai,14.95,9.36,-72.52,40.47,2026-05-23,20.375966,80.543653,70.78
TEST_046325,vi,4G,Mumbai,17.63,4.52,-88.84,43.88,2026-05-19,35.654957,77.625995,60.52
TEST_046330,vi,5G,Mumbai,46.79,12.29,-87.72,35.69,2026-04-30,35.59259,82.506125,80.15
TEST_046333,vi,4G,Mumbai,8.72,6.75,-73.86,36.48,2026-05-03,13.554653,74.182466,73.13
TEST_046343,airtel,5G,Mumbai,62.0,15.87,-84.35,50.73,2026-05-06,24.012676,76.946501,70.12
TEST_046345,vi,4G,Mumbai,16.12,3.91,-71.79,35.12,2026-04-04,27.503043,78.06094,76.45
TEST_046364,vi,5G,Mumbai,44.43,25.44,-80.4,55.02,2026-03-10,15.34703,78.336668,68.03
TEST_046369,airtel,5G,Mumbai,117.2,29.64,-66.27,39.82,2026-03-17,27.849251,73.164395,103.77
TEST_046389,vi,4G,Mumbai,21.88,2.83,-67.2,86.17,2026-03-09,23.700568,80.153484,46.44
TEST_046399,vi,4G,Mumbai,26.2,9.05,-88.07,35.54,2026-04-03,21.278289,90.745447,74.5
TEST_046417,jio,5G,Mumbai,56.08,20.68,-92.19,45.36,2026-04-21,35.596435,76.749912,72.41
TEST_046429,jio,4G,Mumbai,27.5,9.51,-86.65,41.9,2026-04-18,17.331867,85.181594,67.31
TEST_046433,airtel,4G,Mumbai,26.91,7.29,-72.09,57.0,2026-04-11,22.47057,95.869973,59.09
TEST_046441,jio,4G,Mumbai,24.86,5.32,-94.59,38.63,2026-04-30,13.893818,79.621556,66.41
TEST_046447,jio,4G,Mumbai,20.9,10.3,-96.4,55.94,2026-04-01,30.289496,75.2247,51.38
TEST_046453,vi,4G,Mumbai,11.6,4.1,-105.37,74.48,2026-04-28,23.880964,71.621647,35.45
TEST_046461,vi,5G,Mumbai,56.96,10.89,-100.69,58.98,2026-04-12,9.9507,68.958218,56.42
TEST_046468,airtel,4G,Mumbai,26.66,4.56,-86.68,40.05,2026-03-12,35.11197,70.482574,67.42
TEST_046471,vi,4G,Mumbai,26.5,7.91,-92.08,52.67,2026-03-08,24.938962,74.968776,55.35
TEST_046472,airtel,4G,Mumbai,14.95,5.72,-84.98,39.82,2026-03-26,28.949043,95.18264,66.07
TEST_046477,jio,4G,Mumbai,36.78,12.63,-94.43,39.25,2026-03-08,17.34791,76.788887,70.99
TEST_046478,airtel,5G,Mumbai,57.97,23.79,-85.49,44.04,2026-05-18,12.274859,78.392141,77.45
TEST_046496,jio,5G,Mumbai,90.32,18.5,-112.15,40.03,2026-03-25,33.165155,71.380699,78.2
TEST_046513,airtel,5G,Mumbai,79.08,21.81,-89.17,37.61,2026-05-25,26.694786,93.102642,87.61
TEST_046518,vi,5G,Mumbai,87.41,19.92,-90.41,40.09,2026-05-14,35.476364,70.904708,85.24
TEST_046525,vi,5G,Mumbai,87.02,15.39,-79.45,59.1,2026-04-12,31.495435,82.874019,71.76
TEST_046542,jio,5G,Mumbai,81.16,23.19,-98.52,40.67,2026-05-21,16.385378,78.028401,81.65
TEST_046567,jio,5G,Mumbai,154.42,23.41,-79.58,42.27,2026-05-04,13.622876,69.538811,102.59
TEST_046572,jio,4G,Mumbai,22.59,7.8,-82.35,54.37,2026-05-25,25.236844,95.712454,56.53
TEST_046578,vi,5G,Mumbai,62.01,25.6,-69.62,48.25,2026-04-23,24.475725,79.984614,80.51
TEST_046586,vi,4G,Mumbai,11.72,5.81,-101.83,56.52,2026-05-23,27.074687,76.295095,45.55
